weather,traffic,temp,hour,delay
clear,low,273.53,6,0
clear,low,273.31,7,0
snow,medium,273.55,8,0
clear,medium,273.55,8,0
snow,medium,273.55,8,0
clear,medium,273.55,8,0
snow,medium,273.48,9,0
clear,medium,273.48,9,0
snow,medium,273.96,10,0
clear,medium,273.96,10,0
snow,medium,274.47,11,0
clear,medium,274.47,11,0
snow,medium,274.67,12,0
clear,medium,274.67,12,0
clear,medium,275.56,13,0
snow,medium,275.56,13,0
rain,medium,275.66,14,0
snow,medium,275.66,14,0
clear,medium,275.66,14,0
clear,medium,275.81,15,0
rain,medium,275.81,15,0
clear,medium,275.87,16,0
rain,medium,275.87,16,0
rain,medium,275.87,16,0
rain,medium,275.61,17,0
clear,medium,275.61,17,0
rain,medium,275.61,17,0
rain,medium,275.36,18,0
clear,medium,275.36,18,0
rain,medium,275.36,18,0
rain,medium,275.36,18,0
rain,medium,275.11,19,0
rain,medium,275.11,19,0
rain,medium,275.11,19,0
rain,medium,274.82,20,0
rain,medium,274.82,20,0
rain,medium,274.82,20,0
rain,medium,274.36,21,0
rain,medium,274.36,21,0
rain,medium,274.36,21,0
rain,low,274.21,22,0
rain,low,274.21,22,0
rain,low,273.92,23,0
clear,low,273.97,0,0
clear,low,273.97,1,0
rain,low,273.92,2,0
clear,low,273.76,3,0
clear,low,273.66,4,0
rain,low,273.66,5,0
rain,low,273.66,6,0
rain,low,273.71,7,0
rain,low,273.71,7,0
rain,low,274.08,8,0
rain,low,274.39,9,0
rain,medium,274.95,10,0
clear,medium,275.68,11,0
clear,medium,276.9,12,0
clear,medium,278.21,13,0
clear,medium,279.11,14,0
clear,medium,279.69,15,0
clear,medium,280.35,16,0
clear,high,280.95,17,0
clear,medium,281.26,18,0
clear,medium,281.05,19,0
clear,medium,280.33,20,0
clear,low,279.8,21,0
clear,low,279.09,22,0
clear,low,278.58,23,0
clear,low,277.97,0,0
clear,low,277.64,1,0
clear,low,277.26,2,0
clear,low,277.03,3,0
clear,low,276.7,4,0
rain,low,276.65,5,0
clear,high,276.65,6,0
clear,high,276.65,7,0
clear,high,276.83,8,0
clear,high,277.91,9,0
clear,medium,279.14,10,0
clear,medium,280.38,11,0
clear,medium,281.95,12,0
clear,medium,283.56,13,0
clear,high,285.64,14,0
clear,high,287.7,15,0
clear,high,289.23,16,0
clear,high,290.44,17,0
clear,medium,291.51,18,0
clear,medium,291.52,19,0
clear,low,291.13,20,0
clear,low,289.17,21,0
clear,low,287.28,22,0
clear,low,285.56,23,0
clear,low,285.08,0,0
clear,low,283.8,1,0
clear,low,282.72,2,0
clear,low,281.91,3,0
clear,low,281.0,4,0
clear,low,280.37,5,0
clear,high,280.02,6,0
clear,high,279.86,7,0
clear,high,281.28,8,0
clear,high,283.43,9,0
clear,medium,285.88,10,0
clear,medium,289.23,11,0
clear,medium,291.5,12,0
clear,high,294.12,13,0
clear,high,294.55,14,0
clear,high,295.41,15,0
clear,high,296.07,16,0
clear,high,295.88,17,0
clear,medium,295.92,18,0
clear,medium,295.54,19,0
clear,low,294.92,20,0
clear,low,293.13,21,0
clear,low,290.48,22,0
clear,medium,289.08,23,0
clear,low,287.91,0,0
clear,low,287.3,1,0
clear,low,286.13,2,0
clear,low,285.39,3,0
clear,low,284.36,4,0
clear,low,283.79,5,0
clear,high,283.1,6,0
clear,high,282.96,7,0
clear,high,284.87,8,0
clear,high,288.07,9,0
clear,medium,291.07,10,0
clear,medium,293.55,11,0
clear,high,295.56,12,0
clear,high,296.5,13,0
clear,high,297.58,14,0
clear,high,297.63,15,0
clear,high,297.88,16,0
clear,high,297.47,17,0
clear,medium,297.67,18,0
clear,medium,297.41,19,0
clear,medium,296.6,20,0
clear,low,293.3,21,0
clear,low,291.97,22,0
clear,low,289.83,23,0
clear,low,288.77,0,0
clear,low,288.36,1,0
clear,low,288.26,2,0
clear,low,288.76,3,0
clear,low,288.07,4,0
clear,low,286.93,5,0
rain,high,286.78,6,1
rain,high,287.56,7,1
clear,high,288.37,8,0
clear,high,290.47,9,0
clear,medium,292.42,10,0
clear,medium,294.3,11,0
clear,high,295.56,12,0
clear,high,296.88,13,0
clear,high,297.2,14,0
clear,high,296.95,15,0
rain,high,295.91,16,1
rain,high,295.91,16,1
rain,high,293.36,17,1
rain,high,293.36,17,1
rain,medium,292.43,18,0
rain,medium,292.43,18,0
rain,medium,290.9,19,0
rain,medium,290.9,19,0
rain,medium,289.67,20,0
rain,medium,289.67,20,0
rain,medium,288.91,21,0
clear,medium,288.91,21,0
rain,medium,288.91,21,0
rain,low,288.77,22,0
rain,low,288.77,22,0
rain,low,288.77,22,0
rain,low,288.67,23,0
rain,low,288.67,23,0
rain,low,288.05,0,0
rain,low,288.05,0,0
clear,low,287.78,1,0
clear,low,287.68,2,0
rain,low,287.41,3,0
rain,low,287.46,4,0
clear,low,287.55,5,0
rain,high,287.41,6,1
clear,high,287.08,7,0
rain,high,287.23,8,1
clear,high,287.26,9,0
rain,medium,287.1,10,0
clear,high,286.75,11,0
clear,high,286.38,12,0
rain,high,284.58,13,1
clear,high,284.58,13,0
rain,high,284.18,14,1
rain,high,283.49,15,1
clear,high,283.3,16,0
clear,high,282.43,17,0
clear,high,281.95,18,0
clear,medium,281.75,19,0
clear,medium,281.43,20,0
clear,low,281.1,21,0
clear,low,280.81,22,0
clear,low,280.27,23,0
clear,low,279.77,0,0
clear,low,279.05,1,0
clear,low,278.51,2,0
clear,low,278.06,3,0
clear,low,277.4,4,0
clear,low,276.31,5,0
clear,low,275.75,6,0
clear,low,275.76,7,0
clear,low,276.81,8,0
clear,medium,278.59,9,0
clear,medium,280.76,10,0
clear,medium,282.69,11,0
clear,medium,284.91,12,0
clear,medium,287.09,13,0
clear,medium,288.72,14,0
clear,medium,290.01,15,0
clear,medium,290.97,16,0
clear,medium,291.5,17,0
clear,low,291.74,18,0
clear,low,291.51,19,0
clear,low,290.43,20,0
clear,low,288.93,21,0
clear,low,287.0,22,0
clear,low,286.71,23,0
rain,low,286.18,0,0
rain,low,286.18,0,0
clear,low,285.59,1,0
clear,low,284.28,2,0
clear,low,282.26,3,0
clear,low,280.23,4,0
clear,low,279.1,5,0
clear,low,278.24,6,0
clear,low,278.09,7,0
clear,low,278.68,8,0
clear,low,279.29,9,0
clear,low,279.95,10,0
clear,medium,280.75,11,0
clear,medium,281.75,12,0
clear,medium,282.79,13,0
clear,medium,283.37,14,0
clear,medium,283.26,15,0
clear,medium,283.1,16,0
clear,low,283.38,17,0
clear,low,283.41,18,0
clear,low,283.3,19,0
clear,low,282.46,20,0
clear,low,281.09,21,0
clear,low,280.16,22,0
clear,low,278.74,23,0
clear,low,277.57,0,0
clear,low,276.87,1,0
clear,low,276.3,2,0
clear,low,275.69,3,0
clear,low,274.77,4,0
clear,low,274.21,5,0
clear,high,273.79,6,0
clear,high,274.53,7,0
clear,high,276.16,8,0
clear,high,278.61,9,0
clear,medium,280.02,10,0
clear,medium,281.24,11,0
clear,medium,282.56,12,0
clear,medium,283.69,13,0
clear,high,284.93,14,0
clear,high,285.37,15,0
clear,high,286.48,16,0
clear,high,286.93,17,0
clear,medium,287.21,18,0
clear,medium,287.25,19,0
clear,low,286.59,20,0
clear,low,284.73,21,0
clear,low,282.96,22,0
clear,low,281.11,23,0
clear,low,279.3,0,0
clear,low,278.36,1,0
clear,low,277.66,2,0
clear,low,276.82,3,0
clear,low,276.18,4,0
clear,low,275.85,5,0
clear,high,276.27,6,0
clear,high,277.38,7,0
clear,high,279.03,8,0
clear,high,281.85,9,0
clear,medium,286.53,10,0
rain,medium,287.5,11,0
rain,medium,287.44,12,0
rain,high,287.86,13,1
clear,high,289.28,14,0
clear,high,290.73,15,0
clear,high,292.22,16,0
clear,high,293.74,17,0
clear,high,295.09,18,0
clear,medium,295.0,19,0
clear,medium,294.49,20,0
clear,medium,293.03,21,0
clear,low,292.57,22,0
clear,low,291.59,23,0
clear,low,291.05,0,0
clear,low,290.04,1,0
clear,low,288.64,2,0
clear,low,286.69,3,0
clear,low,285.73,4,0
clear,low,284.49,5,0
clear,high,283.12,6,0
clear,high,285.13,7,0
clear,high,287.82,8,0
clear,high,292.46,9,0
clear,medium,295.22,10,0
rain,high,295.35,11,1
clear,high,296.55,12,0
clear,high,299.52,13,0
clear,high,302.46,14,0
clear,high,304.66,15,0
clear,high,306.61,16,0
clear,high,308.24,17,0
clear,medium,307.66,18,0
clear,medium,306.02,19,0
clear,medium,303.83,20,0
clear,low,300.28,21,0
clear,low,298.27,22,0
clear,low,296.21,23,0
clear,low,294.76,0,0
clear,low,293.2,1,0
clear,low,291.53,2,0
clear,low,289.96,3,0
clear,low,288.53,4,0
clear,low,286.42,5,0
clear,high,285.43,6,0
clear,high,286.21,7,0
clear,high,287.79,8,0
clear,high,289.36,9,0
clear,medium,289.71,10,0
clear,high,290.67,11,0
clear,high,292.09,12,0
clear,high,294.14,13,0
clear,high,295.77,14,0
clear,high,296.79,15,0
clear,high,297.59,16,0
clear,high,298.13,17,0
clear,medium,298.29,18,0
clear,medium,298.25,19,0
clear,medium,297.3,20,0
clear,medium,295.44,21,0
clear,low,293.87,22,0
clear,low,292.47,23,0
clear,low,291.73,0,0
clear,low,291.08,1,0
clear,low,290.27,2,0
clear,low,288.97,3,0
clear,low,288.31,4,0
clear,low,286.37,5,0
clear,high,285.31,6,0
clear,high,285.41,7,0
clear,high,288.21,8,0
clear,high,291.15,9,0
clear,medium,293.82,10,0
clear,high,296.05,11,0
clear,high,297.9,12,0
clear,high,299.15,13,0
clear,high,299.97,14,0
clear,high,300.45,16,0
clear,high,300.26,17,0
clear,high,299.83,18,0
clear,medium,299.03,19,0
clear,low,298.21,20,0
clear,low,296.71,21,0
clear,low,295.53,22,0
clear,low,294.45,23,0
clear,low,293.38,0,0
rain,low,292.04,1,0
rain,low,291.39,2,0
rain,low,290.8,3,0
clear,low,290.48,4,0
rain,low,289.92,5,0
rain,low,288.82,6,0
rain,low,287.15,7,0
clear,low,287.15,7,0
rain,low,287.15,7,0
rain,low,286.63,8,0
clear,medium,286.79,9,0
clear,medium,286.98,10,0
clear,medium,287.76,11,0
clear,medium,288.22,12,0
clear,medium,288.6,13,0
rain,medium,288.56,14,0
clear,medium,288.56,14,0
rain,medium,288.56,14,0
rain,medium,287.89,15,0
clear,medium,287.89,15,0
rain,medium,287.89,15,0
rain,medium,287.25,16,0
clear,medium,287.25,16,0
rain,medium,287.25,16,0
rain,medium,286.91,17,0
clear,medium,286.91,17,0
rain,medium,286.91,17,0
clear,medium,287.29,18,0
clear,medium,287.29,19,0
clear,low,287.18,20,0
clear,medium,287.23,21,0
clear,medium,287.01,22,0
clear,low,286.82,23,0
clear,low,286.78,0,0
clear,low,286.78,1,0
rain,low,286.78,1,0
clear,low,286.66,2,0
rain,low,286.66,2,0
clear,low,286.63,3,0
clear,low,286.83,4,0
rain,low,286.88,5,0
rain,low,286.88,5,0
rain,low,286.88,5,0
rain,low,286.78,6,0
rain,low,286.78,6,0
clear,low,286.78,6,0
rain,low,286.78,6,0
rain,low,286.78,6,0
rain,low,286.52,7,0
clear,low,286.52,7,0
rain,low,286.52,7,0
rain,low,286.52,7,0
rain,low,286.37,8,0
clear,low,286.37,8,0
rain,low,286.37,8,0
rain,low,286.37,8,0
rain,low,286.37,8,0
rain,low,286.36,9,0
clear,low,286.36,9,0
rain,low,286.36,9,0
rain,low,286.36,9,0
rain,low,286.36,9,0
rain,medium,287.15,10,0
clear,medium,287.15,10,0
rain,medium,287.15,10,0
rain,medium,287.15,10,0
rain,medium,287.15,10,0
rain,medium,287.15,10,0
rain,medium,287.32,11,0
clear,medium,287.32,11,0
rain,medium,287.32,11,0
clear,medium,289.19,12,0
rain,medium,289.19,12,0
rain,medium,289.19,12,0
clear,medium,291.15,13,0
clear,medium,293.82,14,0
clear,medium,296.21,15,0
clear,medium,298.51,16,0
clear,medium,298.76,17,0
clear,medium,299.64,18,0
clear,low,299.42,19,0
clear,low,298.94,20,0
clear,low,297.22,21,0
clear,low,295.52,22,0
clear,low,294.85,23,0
clear,low,294.72,0,0
clear,low,294.41,1,0
clear,low,293.73,2,0
clear,low,293.67,3,0
clear,low,293.27,4,0
clear,low,292.97,5,0
clear,high,292.8,6,0
rain,high,292.08,7,1
clear,high,292.08,7,0
rain,high,292.08,7,1
rain,high,292.08,7,1
rain,high,291.21,8,1
clear,high,291.21,8,0
rain,high,291.21,8,1
rain,high,291.21,8,1
clear,high,291.52,9,0
clear,high,291.52,9,0
rain,high,291.52,9,1
clear,medium,292.72,10,0
clear,medium,292.72,10,0
rain,medium,292.72,10,0
clear,medium,294.21,11,0
clear,medium,296.43,12,0
clear,medium,297.81,13,0
clear,high,298.61,14,0
rain,high,297.41,15,1
rain,high,294.28,17,1
rain,high,294.28,17,1
rain,high,294.28,17,1
clear,high,294.28,17,0
rain,high,294.28,17,1
rain,medium,291.74,18,0
clear,medium,291.74,18,0
rain,medium,291.74,18,0
rain,medium,291.74,18,0
rain,medium,291.74,18,0
rain,medium,291.3,19,0
rain,medium,291.3,19,0
rain,low,291.94,20,0
clear,low,291.94,20,0
clear,low,291.85,21,0
clear,low,291.39,22,0
clear,low,291.22,23,0
clear,low,291.16,0,0
rain,low,291.1,1,0
clear,low,291.1,1,0
clear,low,290.87,2,0
rain,low,290.62,3,0
clear,low,290.62,3,0
rain,low,290.06,4,0
clear,low,290.06,4,0
rain,low,289.78,5,0
rain,high,289.68,6,1
rain,high,289.68,6,1
rain,high,289.68,6,1
rain,high,289.78,7,1
rain,high,289.78,7,1
rain,high,289.78,7,1
rain,high,289.89,8,1
clear,high,289.89,8,0
rain,high,289.89,8,1
rain,high,290.57,9,1
rain,high,290.57,9,1
clear,medium,291.94,10,0
clear,medium,293.5,11,0
clear,medium,293.98,12,0
rain,medium,293.71,13,0
rain,high,292.82,14,1
clear,high,292.71,15,0
clear,high,293.18,16,0
clear,high,293.61,17,0
clear,medium,294.29,18,0
clear,medium,294.03,19,0
clear,low,293.38,20,0
rain,low,292.57,21,0
rain,low,292.57,21,0
rain,low,291.71,22,0
rain,low,290.39,23,0
clear,low,290.39,23,0
rain,low,290.39,23,0
rain,low,290.39,23,0
rain,low,290.39,23,0
rain,low,289.11,0,0
clear,low,289.11,0,0
clear,low,288.42,1,0
clear,low,288.03,2,0
clear,low,287.69,3,0
clear,low,287.18,4,0
clear,low,286.93,5,0
clear,high,287.1,6,0
clear,high,287.09,7,0
clear,high,287.24,8,0
clear,high,287.28,9,0
clear,medium,287.67,10,0
clear,medium,287.64,11,0
rain,medium,287.91,12,0
rain,medium,287.19,13,0
clear,medium,287.19,13,0
clear,high,287.07,14,0
rain,high,287.07,14,1
rain,high,286.64,15,1
clear,high,286.64,15,0
rain,high,286.64,15,1
rain,high,286.64,15,1
clear,high,286.93,16,0
rain,high,286.93,16,1
rain,high,286.93,16,1
rain,high,287.12,17,1
rain,high,287.12,17,1
rain,medium,286.4,18,0
rain,medium,286.4,18,0
rain,medium,286.4,18,0
rain,medium,285.35,19,0
clear,medium,285.35,19,0
rain,low,284.68,20,0
clear,low,284.68,20,0
rain,low,284.68,20,0
rain,low,284.68,20,0
rain,low,283.88,21,0
clear,low,283.88,21,0
rain,low,283.88,21,0
rain,low,283.88,21,0
rain,low,283.31,22,0
clear,low,283.31,22,0
rain,low,283.31,22,0
rain,low,283.31,22,0
clear,low,282.9,23,0
rain,low,282.9,23,0
rain,low,282.9,23,0
clear,low,282.45,0,0
clear,low,281.91,1,0
clear,low,281.8,2,0
rain,low,281.8,2,0
rain,low,281.22,3,0
rain,low,281.22,3,0
rain,low,281.04,4,0
rain,low,281.04,4,0
rain,low,280.7,5,0
clear,high,280.71,6,0
clear,high,280.66,7,0
rain,high,280.66,7,1
clear,high,280.96,8,0
rain,high,280.96,8,1
clear,high,281.35,9,0
clear,medium,281.93,10,0
clear,medium,282.25,11,0
rain,high,282.76,12,1
rain,high,282.76,12,1
rain,high,283.5,13,1
rain,high,283.5,13,1
rain,high,283.99,14,1
rain,high,283.99,14,1
rain,high,284.25,15,1
rain,high,284.25,15,1
rain,high,284.23,16,1
clear,high,284.23,16,0
rain,high,284.23,16,1
rain,high,284.22,17,1
rain,high,284.22,17,1
rain,medium,284.08,18,0
rain,medium,284.08,18,0
rain,low,283.92,19,0
rain,low,283.92,19,0
rain,low,283.43,20,0
rain,low,283.43,20,0
rain,low,283.29,21,0
rain,low,283.43,22,0
clear,low,283.75,23,0
clear,low,283.82,0,0
clear,low,283.01,1,0
clear,low,282.26,2,0
clear,low,281.64,3,0
clear,low,281.07,4,0
clear,low,280.4,5,0
clear,high,279.95,6,0
clear,high,279.89,7,0
clear,high,280.5,8,0
clear,medium,281.42,9,0
clear,medium,282.64,10,0
clear,high,284.41,11,0
clear,high,285.49,12,0
clear,high,287.19,13,0
clear,high,288.33,14,0
clear,high,289.17,15,0
clear,high,289.9,16,0
clear,medium,290.41,17,0
clear,medium,290.68,18,0
clear,medium,290.35,19,0
clear,low,289.37,20,0
clear,low,287.47,21,0
clear,low,285.62,22,0
clear,low,284.06,23,0
clear,low,282.84,0,0
clear,low,281.79,1,0
clear,low,280.93,2,0
clear,low,279.9,3,0
clear,low,278.64,4,0
clear,low,277.65,5,0
clear,low,277.09,6,0
clear,low,278.24,7,0
clear,low,281.32,8,0
clear,medium,284.01,9,0
clear,medium,285.89,10,0
clear,medium,288.05,11,0
clear,medium,289.3,12,0
clear,medium,290.56,13,0
clear,medium,291.46,14,0
clear,medium,292.21,15,0
clear,medium,292.58,16,0
clear,medium,292.34,17,0
clear,medium,291.87,18,0
clear,medium,291.3,19,0
rain,low,289.83,20,0
rain,low,288.7,21,0
rain,low,287.38,22,0
rain,low,287.38,22,0
rain,low,287.38,22,0
rain,low,286.36,23,0
rain,low,286.36,23,0
rain,low,285.72,0,0
rain,low,285.72,0,0
rain,low,285.22,1,0
rain,low,285.22,1,0
clear,low,284.93,2,0
rain,low,284.69,3,0
clear,low,284.64,4,0
clear,low,284.62,5,0
clear,low,284.66,6,0
clear,low,284.98,7,0
clear,low,285.47,8,0
clear,low,286.06,9,0
clear,low,286.91,10,0
clear,medium,288.2,11,0
clear,medium,289.0,12,0
clear,medium,289.15,13,0
clear,medium,288.99,14,0
clear,medium,289.06,15,0
clear,medium,288.64,16,0
clear,medium,288.57,17,0
clear,low,288.6,18,0
clear,low,287.93,19,0
clear,low,287.31,20,0
clear,low,286.95,21,0
clear,low,286.77,22,0
clear,low,286.55,23,0
clear,low,286.37,0,0
clear,low,285.99,1,0
clear,low,285.66,2,0
clear,low,285.26,3,0
clear,low,284.77,4,0
clear,low,284.39,5,0
clear,low,284.37,6,0
clear,low,284.42,7,0
clear,low,284.84,8,0
clear,low,285.17,9,0
clear,low,286.04,10,0
clear,low,286.79,11,0
clear,medium,286.94,12,0
clear,medium,286.81,13,0
clear,medium,286.62,14,0
clear,medium,286.45,15,0
clear,medium,286.69,16,0
clear,medium,287.08,17,0
clear,medium,287.38,18,0
clear,low,287.76,19,0
clear,low,287.64,20,0
clear,low,287.55,21,0
clear,low,287.47,22,0
clear,low,287.59,23,0
clear,low,287.31,0,0
clear,low,287.13,1,0
clear,low,287.01,2,0
clear,low,286.92,3,0
clear,low,286.73,4,0
clear,low,286.48,5,0
clear,high,286.36,6,0
clear,high,285.9,8,0
clear,medium,285.59,9,0
rain,medium,285.59,9,0
clear,medium,285.86,10,0
clear,medium,286.26,11,0
clear,medium,287.65,12,0
clear,medium,287.98,13,0
clear,high,288.29,14,0
clear,high,288.44,15,0
clear,high,288.51,16,0
clear,high,288.23,17,0
rain,medium,287.91,18,0
clear,medium,287.91,18,0
rain,medium,287.54,19,0
clear,low,287.21,20,0
clear,low,286.91,21,0
rain,low,286.53,22,0
clear,low,286.53,22,0
rain,low,286.53,22,0
clear,low,286.39,23,0
clear,low,286.19,0,0
clear,low,285.77,1,0
clear,low,285.53,2,0
rain,low,285.03,4,0
clear,low,284.92,5,0
clear,high,284.9,6,0
rain,high,284.96,7,1
clear,high,285.08,8,0
rain,high,285.25,9,1
clear,high,285.25,9,0
rain,medium,285.69,10,0
clear,medium,285.69,10,0
rain,medium,286.3,11,0
clear,medium,286.3,11,0
clear,medium,286.57,12,0
clear,high,286.64,13,0
rain,high,286.99,14,1
clear,high,286.99,14,0
rain,high,286.99,14,1
rain,high,287.28,15,1
clear,high,287.28,15,0
clear,high,287.74,16,0
clear,high,288.03,17,0
clear,medium,288.01,18,0
clear,medium,288.07,19,0
clear,low,288.07,20,0
clear,low,287.78,21,0
clear,low,287.54,22,0
clear,low,287.4,23,0
clear,low,287.44,0,0
clear,low,287.31,1,0
clear,low,287.31,2,0
clear,low,287.2,3,0
clear,low,287.04,4,0
clear,low,286.41,5,0
clear,high,285.9,6,0
clear,medium,286.13,7,0
clear,medium,286.13,7,0
clear,high,286.87,8,0
clear,high,289.03,9,0
clear,medium,290.79,10,0
clear,medium,292.6,11,0
clear,medium,294.27,12,0
clear,high,295.18,13,0
clear,high,296.08,14,0
clear,high,296.0,15,0
rain,high,295.04,16,1
clear,high,295.04,16,0
rain,high,295.62,17,1
clear,high,295.62,17,0
rain,high,295.62,17,1
clear,medium,295.84,18,0
clear,medium,295.46,19,0
clear,medium,294.76,20,0
clear,low,293.78,21,0
clear,low,292.87,22,0
rain,low,292.07,23,0
rain,low,292.07,23,0
clear,low,292.07,23,0
rain,low,291.39,0,0
clear,low,291.39,0,0
rain,low,291.39,0,0
rain,low,291.39,0,0
rain,low,291.39,0,0
rain,low,291.0,1,0
rain,low,291.0,1,0
rain,low,290.88,2,0
rain,low,290.88,2,0
rain,low,290.88,2,0
clear,low,290.88,2,0
rain,low,290.88,2,0
rain,low,291.11,3,0
rain,low,291.11,3,0
clear,low,291.39,4,0
clear,low,291.53,5,0
clear,high,291.81,6,0
rain,high,292.24,7,1
clear,high,293.02,8,0
clear,high,294.23,9,0
rain,medium,294.83,10,0
rain,high,294.44,11,1
clear,high,294.7,12,0
clear,high,294.84,13,0
clear,high,295.32,14,0
clear,high,296.35,15,0
clear,high,297.19,16,0
clear,high,296.51,17,0
rain,high,295.2,18,1
clear,high,295.2,18,0
rain,high,295.2,18,1
rain,medium,294.28,19,0
clear,medium,294.01,20,0
clear,medium,293.53,21,0
clear,low,292.41,22,0
clear,low,291.88,23,0
clear,low,291.54,0,0
rain,low,291.27,1,0
rain,low,290.99,2,0
clear,low,290.99,2,0
rain,low,290.99,2,0
rain,low,290.99,2,0
rain,low,290.99,2,0
rain,low,290.46,3,0
clear,low,290.0,4,0
clear,low,289.84,5,0
clear,low,289.63,6,0
clear,low,289.67,7,0
clear,medium,290.31,8,0
clear,medium,291.81,9,0
clear,medium,293.23,10,0
clear,medium,294.76,11,0
clear,medium,296.03,12,0
clear,medium,297.07,13,0
clear,medium,297.44,14,0
clear,medium,297.43,15,0
clear,medium,297.03,16,0
clear,medium,296.88,17,0
clear,medium,296.54,18,0
rain,medium,295.07,19,0
clear,low,293.22,20,0
clear,low,292.3,21,0
clear,low,291.43,22,0
clear,low,290.11,23,0
clear,low,289.71,0,0
clear,low,289.06,1,0
clear,low,288.78,2,0
clear,low,288.36,3,0
clear,low,287.85,4,0
clear,low,287.09,5,0
clear,low,286.34,6,0
clear,low,286.44,7,0
clear,low,287.94,8,0
clear,medium,289.55,9,0
clear,medium,291.0,10,0
clear,medium,292.27,11,0
clear,medium,293.47,12,0
clear,medium,294.23,13,0
clear,medium,293.6,14,0
rain,medium,291.97,15,0
rain,medium,291.97,15,0
rain,medium,291.04,16,0
clear,medium,291.04,16,0
rain,medium,290.14,17,0
clear,medium,289.0,18,0
clear,medium,287.43,19,0
clear,low,285.78,20,0
clear,low,285.03,21,0
clear,low,284.41,22,0
clear,low,284.13,23,0
clear,low,284.11,0,0
clear,low,284.0,1,0
clear,low,283.67,2,0
clear,low,283.2,3,0
clear,low,282.75,4,0
clear,low,282.62,5,0
clear,high,282.18,6,0
clear,high,282.22,7,0
clear,high,282.69,8,0
clear,medium,283.61,9,0
clear,medium,284.89,10,0
clear,medium,286.22,11,0
clear,medium,287.34,12,0
clear,medium,288.71,13,0
clear,high,289.74,14,0
clear,high,290.79,15,0
clear,high,291.37,16,0
clear,high,291.64,17,0
clear,medium,291.87,18,0
clear,medium,291.46,19,0
clear,low,290.78,20,0
clear,low,289.09,21,0
clear,low,287.43,22,0
clear,low,285.91,23,0
clear,low,284.6,0,0
clear,low,283.79,1,0
clear,low,283.04,2,0
clear,low,282.41,3,0
clear,low,281.82,4,0
clear,low,281.33,5,0
clear,high,280.83,6,0
clear,high,281.5,7,0
clear,high,284.94,8,0
clear,medium,287.8,9,0
clear,medium,289.92,10,0
clear,medium,291.77,11,0
clear,medium,292.8,12,0
clear,medium,293.2,13,0
clear,high,293.28,14,0
clear,high,292.7,15,0
clear,high,292.33,16,0
clear,high,292.31,17,0
clear,medium,292.02,18,0
clear,medium,291.85,19,0
clear,low,291.48,20,0
rain,low,290.76,21,0
clear,low,290.09,22,0
clear,low,290.01,23,0
clear,low,289.63,0,0
clear,low,289.47,1,0
clear,low,288.75,2,0
clear,low,288.35,3,0
clear,low,288.18,4,0
clear,low,287.44,5,0
clear,high,287.29,6,0
clear,high,287.66,7,0
clear,high,288.02,8,0
clear,high,288.48,9,0
rain,medium,288.86,10,0
rain,medium,289.11,11,0
rain,medium,289.48,12,0
rain,high,289.54,13,1
rain,high,289.78,14,1
